"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"1466"	3042.2939375	2828.680375	3042.2939375	2744.9605	2699.0403125	2737.7	2859.111	2621.539	2547.0751875	2687.070875	2534.362625	2974.0406875	2514.2790625	2454.9504375	2377.5640625	2775.3303125
"1467"	221.2098375	242.25315625	243.11438125	239.9873875	283.02851875	257.3746125	233.25275	236.2635875	221.2098375	237.06533125	215.4014	200.49745625	232.1652625	199.4690125	225.5682875	259.41735625
"1468"	352.26024375	330.81921875	321.8902125	292.80665	395.68861875	354.8505875	370.0912375	297.44858125	278.91321875	297.44858125	284.31165625	305.3457875	354.8505875	293.38343125	293.38343125	338.406425
"1469"	511.81658125	578.311125	509.67204375	458.22325625	438.26636875	480.30293125	575.06159375	482.191475	426.90855625	522.03983125	533.23961875	495.9603	504.176375	541.08331875	445.2691875	515.0439
"1470"	1216.0190625	1365.24315	1181.2415	1168.2496	865.562	1340.09936875	1408.6314875	1148.89369375	1021.96305625	1241.463	1439.0499375	1162.14265625	1264.12596875	1441.3556875	1120.690575	1157.38374375
"1471"	280.155925	297.83021875	240.96233125	238.9240375	307.53738125	264.16695	280.155925	208.60121875	242.25315625	227.74133125	294.4034625	294.4034625	303.89095625	326.4033625	221.45915	260.14679375
"1472"	116.187516875	127.6941	120.5519925	123.6104375	133.98258125	128.00195	108.278050625	100.309630625	104.612793125	115.567671875	118.67781875	126.57411875	125.656175	118.30995625	126.7324375	130.7393875
"1473"	91.07542	92.280286875	101.53930375	84.984215625	88.410379375	95.447965625	93.5754275	103.73034	110.208703125	101.71472875	85.21920625	113.608870625	115.93288125	103.785309375	102.39780375	134.62704375
"1474"	7226.7319375	6645.4884375	7924.1129375	6787.746125	7433.873375	7792.679625	6825.8791875	7198.6705625	6825.8791875	7329.827375	5131.5774375	6497.0531875	7150.454625	5756.0330625	6538.028	7979.2158125
"1475"	103.5875075	107.79206125	102.39780375	102.34769875	144.862475	120.25977125	106.75046375	104.8339775	112.1418225	117.735094375	110.953398125	89.95197	95.151580625	95.5060975	115.115086875	102.34769875
"1476"	918.15639375	947.7265125	935.71836875	926.1542375	937.9534	960.4240625	859.3126625	888.8268625	888.8268625	974.67876875	861.143925	937.9534	937.9534	839.26820625	824.23728125	933.8877
"1477"	2377.5640625	2371.2341875	1866.1555625	2260.0399375	1936.624125	2090.312875	2524.0619375	2123.1938125	2566.1953125	2621.539	2034.4809375	2119.20925	2489.4255625	2074.4113125	2646.7761875	3262.4178125
"1478"	157.38825625	161.86034375	164.48205625	151.07211875	144.63534375	144.14264375	144.50574375	132.50091875	126.99305	142.7784625	148.0954625	165.85126875	125.2646125	129.41006875	160.08025	135.9154875
"1479"	310.588475	272.162725	340.05819375	252.57100625	315.29955625	272.50373125	251.69315625	223.82470625	234.98815625	271.695825	263.351225	285.1416375	285.5422625	263.765325	228.18658125	248.716625
"1480"	240.96233125	252.57100625	247.90148125	264.48033125	233.25275	221.88445625	243.11438125	253.1035375	263.351225	213.4697125	239.9873875	257.8044125	259.0566875	247.56288125	235.44740625	258.7794
"1481"	9881.2745625	11797.48625	11224.39925	12478.802625	10255.5879375	11292.8495	11292.8495	12624.68325	12478.802625	10255.5879375	12478.802625	10255.5879375	11560.006375	12373.8158125	12236.25525	11097.7715625
"1482"	804.25958125	968.83144375	802.98309375	909.552525	700.9554375	880.14805625	1068.66675	867.6335875	845.774425	877.84154375	1070.818	928.623225	1009.73246875	920.5219375	906.11650625	834.78886875
"1483"	519.43873125	529.07845625	499.85775	517.2161375	504.176375	541.6472	614.0723375	499.85775	569.45550625	543.45410625	587.78065	511.81658125	581.686025	528.23089375	573.63170625	479.35030625
"1484"	104.766435625	101.8705375	106.543005	107.895176875	102.66835875	110.15448125	120.376193125	110.54730125	95.730661875	132.8439375	93.349270625	121.99607875	97.922105625	105.712345625	91.151494375	111.493788125
"1485"	133.837825	125.2646125	126.06771875	126.500725	125.3233625	130.01406875	112.90617375	120.376193125	121.587280625	121.931141875	118.106844375	118.30995625	107.627720625	138.204525	111.041821875	122.8861325
"1486"	541.6472	576.455125	525.2982625	491.7531375	495.9603	541.08331875	580.7050125	503.21096875	545.6480375	595.50645	529.07845625	561.730825	541.08331875	432.09575	530.46701875	542.700275
"1487"	5797.5693125	6123.4515625	6182.43025	6263.88775	7028.0494375	6287.3641875	6645.4884375	6681.7630625	6263.88775	6825.8791875	6733.6439375	5500.604125	6538.028	6825.8791875	7028.0494375	5600.3549375
"1488"	1377.5416375	1519.5769375	1224.70711875	991.41375	1032.47171875	1408.6314875	1564.7500625	1127.77195	1377.5416375	1359.28981875	1821.9491875	1420.4621875	1553.5710625	1807.21675	1231.5098375	1537.4696875
"1489"	2440.3885	2475.583125	2198.2684375	1988.4365625	2503.6976875	2465.7701875	2228.011875	2038.4659375	2152.1765	2289.146875	2046.297625	2432.77875	2566.1953125	1906.362375	2128.5046875	2303.1161875
"1490"	111.0875225	124.182975	116.700565	118.58039	94.9243425	128.7092	119.22838125	105.392213125	117.278580625	128.17700625	99.79331875	144.862475	116.8552875	86.2360625	101.466775625	133.98258125
"1491"	127.322	99.997820625	104.884945	139.13619375	121.01131875	139.644175	110.98619	123.17246	120.44578	123.17246	124.32588125	97.42036875	117.336133125	118.9227525	116.519301875	104.22797875
"1492"	120.376193125	106.577763125	90.505919375	122.787875625	85.0232825	110.79283875	92.499445625	123.31061625	117.67677875	117.5262975	114.63319625	136.52763125	104.58055	101.165163125	120.69455875	116.8552875
"1493"	513.66861875	565.13405	465.46449375	408.13461875	465.46449375	488.75139375	614.80950625	440.2643875	428.94070625	486.61764375	605.05245	527.0854375	647.3801625	567.60138125	411.37489375	462.1631625
"1494"	15347.5975	15147.65125	14400.65875	15147.65125	15508.9675	15508.9675	16261.31	15727.676875	14854.93375	13288.110125	15727.676875	14668.64375	15727.676875	16660.76375	16105.9475	15147.65125
"1495"	1275.942675	1391.1089875	922.72895	1082.1166375	1420.4621875	1511.7638125	1303.57636875	2283.4369375	1694.1224375	1237.71434375	1290.2078875	1140.15824375	1387.61635625	1473.5649375	1821.9491875	2009.9195
"1496"	1744.7008125	1684.747375	1739.8576875	2173.128375	1802.0780625	1955.004875	1862.15625	2023.5706875	2099.224	1855.2093125	2085.0958125	2038.4659375	1872.1761875	1887.124375	2058.2325625	1901.6225
"1497"	466.0537875	485.7825	394.467725	426.90855625	306.18408125	426.90855625	465.46449375	467.88323125	511.81658125	451.5373125	550.170525	401.3315125	433.95499375	452.43648125	415.27388125	370.997025
"1498"	3630.480625	3912.940625	2646.7761875	2802.610375	2996.8821875	3912.940625	4112.179	2974.0406875	2983.483	2844.823	3777.6041875	4097.16725	4147.6993125	3762.6109375	2930.51275	3280.2924375
"1499"	1722.3768125	1769.858625	1571.9374375	1667.8416875	1710.256625	1659.4333125	1769.858625	1797.508375	1769.858625	1722.3768125	1882.7328125	1690.522125	1828.3515	1984.038875	1862.15625	1632.6514375
"1500"	313.2156125	337.42628125	302.63064375	284.31165625	252.57100625	313.6609875	293.38343125	272.162725	300.99858125	320.5233375	339.58349375	274.6935875	278.2127625	300.99858125	267.22776875	321.015
"1501"	540.41595625	655.04405	586.7843375	575.06159375	505.4173875	536.5018875	572.4706875	612.07309375	590.96005625	614.80950625	568.29280625	488.75139375	543.45410625	623.9671375	493.1997875	630.4187
"1502"	4024.4406875	3621.61025	3299.3075	3356.545375	3522.616125	3828.085375	3606.2933125	3407.136	3161.557875	3018.5753125	3879.01225	4050.7033125	3638.6934375	3944.723375	3371.690625	3172.495
"1503"	144.14264375	152.94439375	158.50735	149.18410625	162.14169375	188.329075	155.42353125	150.05670625	142.51455625	162.03883125	108.724434375	144.7847125	138.2784375	123.104190625	133.98258125	139.644175
"1504"	145.9692375	133.22361875	109.355926875	122.39045375	101.318098125	131.00221875	151.65485625	119.53063	121.469491875	110.32955125	143.92874375	120.61822125	138.65275625	167.32625	130.58998125	116.446038125
"1505"	1515.8055625	1544.8606875	1699.6980625	1595.9431875	1503.5718125	1432.278625	1432.278625	1445.8368125	1589.9538125	1486.078375	1496.5266875	1460.6138125	1371.56401875	1464.242	1503.5718125	1363.01879375
"1506"	1979.044875	1643.48725	2046.297625	2038.4659375	1835.7518125	1777.7739375	1659.4333125	1862.15625	1839.6770625	1887.124375	2028.120375	2023.5706875	1704.1183125	1901.6225	1755.456375	1777.7739375
"1507"	148.5729625	146.44171875	122.8861325	117.410805625	159.46793125	156.5799	132.8439375	138.4951125	151.07211875	136.44404375	162.14169375	129.41006875	132.365175	124.67936875	135.66065	155.1256375
"1508"	117.591264375	130.01406875	131.06141875	123.85453125	112.384186875	145.46994375	102.98670125	135.66065	102.34769875	122.0647075	106.1834825	128.58011875	146.06980625	101.080230625	115.01405625	130.31656875
"1509"	115.743068125	91.9690925	1012.09098125	133.22361875	2371.2341875	92.30003125	120.90135875	91.328756875	100.83985125	617.465825	102.26426625	84.698995625	78.992785625	117.735094375	102.0274	527.0854375
"1510"	356.8054125	431.39665	401.3315125	355.33013125	458.22325625	372.516125	426.90855625	330.81921875	398.9816625	374.52108125	415.27388125	382.11309375	375.2119	391.6876625	377.0301875	344.6287625
"1511"	507.05455	530.46701875	671.12965	570.3334125	692.7964875	581.686025	560.0958875	604.00640625	471.193375	627.03475	508.77130625	512.55769375	516.54731875	509.67204375	567.60138125	481.289475
"1512"	17550.55375	16660.76375	16105.9475	17848.76875	18853.746875	17052.90875	17052.90875	18212.414375	17848.76875	19482.584375	20338.6825	17550.55375	19199.9825	20009.070625	18853.746875	16105.9475
"1513"	414.7609125	417.35866875	417.35866875	413.5046	392.050775	389.60623125	412.836525	384.3388875	395.68861875	376.47808125	380.53720625	404.53820625	377.702375	387.87693125	382.4423125	418.01036875
"1514"	120.964215625	114.69402125	126.1672875	120.31519625	159.75545625	108.6279225	136.44404375	149.26526875	126.226525	129.41006875	116.8552875	123.43336875	119.061308125	118.499438125	132.5872375	94.8099
"1515"	634.80944375	672.41614375	659.6007875	573.63170625	642.9695625	692.7964875	564.30568125	633.4114	739.00495625	698.1995125	695.2178875	670.08641875	730.32181875	636.17226875	714.97033125	597.107875
"1516"	286.29911875	260.72263125	270.69875	218.134475	266.1359625	308.0154625	250.93890625	222.59019375	213.4697125	254.55285	207.45458125	272.162725	306.52756875	229.34930625	177.18116875	245.7314
"1517"	2391.4265625	2347.2633125	2132.377875	2583.06375	2266.8151875	2244.248875	2514.2790625	2213.996	2737.7	2152.1765	2752.592125	2244.248875	2324.1283125	2786.4924375	2844.823	2164.20575
"1518"	364.6808375	358.129525	347.54714375	382.4423125	345.62870625	394.467725	370.997025	392.050775	385.74370625	383.91569375	412.836525	371.47785	424.28915	385.74370625	389.60623125	398.06344375
"1519"	1866.1555625	2157.493125	3522.616125	3161.557875	3537.52475	1603.5410625	2954.7273125	2639.745875	2954.7273125	3122.0694375	3110.2599375	2017.17625	2095.2195	2663.8629375	2897.3403125	3196.1293125
"1520"	115.01405625	133.98258125	132.5872375	128.2579125	115.496151875	140.87894375	128.106375	130.2047625	113.1196475	116.519301875	132.09293125	126.6495625	113.76119	110.450364375	119.582551875	124.85170625
"1521"	1231.5098375	1108.36615	1363.01879375	1127.77195	1090.973375	1147.0211	1093.31123125	1199.15524375	1093.31123125	1226.5545	1140.15824375	1234.63765	1127.77195	993.80025	1051.96878125	1473.5649375
"1522"	468.70576875	488.75139375	520.0378625	482.191475	452.43648125	484.84311875	499.059675	628.0714	554.03923125	443.7886625	474.9920375	579.56581875	469.9068875	522.89451875	484.84311875	476.132925
"1523"	415.27388125	370.997025	470.42285	477.51555	566.11371875	467.88323125	423.58548125	451.5373125	363.32661875	480.30293125	432.50823125	433.95499375	528.23089375	448.660325	534.86644375	438.26636875
"1524"	128.00195	102.26426625	121.284244375	107.83940875	117.336133125	100.475930625	124.85170625	107.79206125	118.24150625	120.25977125	121.721810625	118.05681875	115.685540625	115.99831125	102.152368125	106.961015
"1525"	193.54805	182.91553125	207.1286875	176.3299125	168.26504375	160.35778125	169.80488125	181.454575	168.77115625	181.454575	169.74123125	146.9806	186.84566875	173.6205875	166.8430875	163.85115625
"1526"	178.3341875	191.52170625	221.88445625	242.25315625	245.7314	191.27494375	172.5949125	216.55481875	182.02185625	211.4217375	189.859025	168.26504375	163.4725125	184.68794375	215.708425	193.156625
"1527"	829.169125	861.143925	834.78886875	933.8877	898.4772375	865.562	819.8558625	895.11755625	922.72895	882.127275	962.51514375	849.42820625	891.7019125	815.72141875	953.44318125	1039.8289875
"1528"	250.01486875	264.8918625	262.7723625	250.68078125	237.8826125	248.9443875	237.5874875	255.2025375	258.03184375	266.96698125	256.68138125	213.19968125	240.96233125	218.4061875	288.5722375	304.9198875
"1529"	1129.81689375	1094.8918	1285.3151875	1226.5545	1204.07394375	1204.07394375	1175.35749375	1441.3556875	1098.891025	993.80025	991.41375	1253.11926875	1005.37518125	903.98465625	1175.35749375	1241.463
"1530"	1172.762	1125.2526625	1122.9529	928.623225	1595.9431875	1140.15824375	1148.89369375	1137.42674375	960.4240625	1231.5098375	907.826575	1043.116175	1271.5394	928.623225	1050.1631	1152.64163125
"1531"	693.8656125	612.07309375	742.1235625	758.73001875	579.56581875	658.52740625	642.9695625	760.30370625	744.98763125	743.40404375	747.36828125	691.1542125	631.89014375	765.47441875	754.6065	777.93676875
"1532"	149.722725	182.2259875	155.527925	152.62418125	179.37498125	163.4725125	163.4725125	149.722725	152.42391875	161.45266875	169.374925	166.8430875	158.5717375	159.925825	168.26504375	163.4725125
"1533"	354.8505875	343.61689375	401.87918125	385.74370625	358.129525	348.9622	354.4015125	380.53720625	340.6627	398.9816625	336.9694875	289.4823	341.0995625	390.6407625	340.05819375	380.09071875
"1534"	104.138335	108.458601875	96.4195	119.061308125	92.5765475	98.080520625	124.67936875	118.991301875	98.407951875	132.50091875	117.5262975	109.186846875	107.289950625	113.16027875	117.089145625	96.4195
"1535"	212.1001375	224.547875	221.2098375	205.6574	226.28753125	229.518525	235.44740625	205.82998125	207.45458125	223.19949375	241.56083125	225.87296875	214.37998125	206.0949125	202.70173125	199.66670625
"1536"	338.7586	419.5670875	387.87693125	375.8839	379.29858125	373.13879375	351.86961875	367.44523125	342.550875	404.53820625	267.22776875	467.06093125	305.3457875	277.47466875	348.03169375	389.03225
"1537"	1000.55864375	1026.970575	1078.22755625	1096.4961625	1074.97226875	1068.66675	1201.43758125	1012.09098125	1108.36615	1013.2962375	1078.22755625	1050.1631	1132.100225	1084.3465125	1185.516725	1391.1089875
"1538"	86.548904375	103.945495	102.152368125	86.808944375	98.915878125	129.53263125	121.07139875	107.48713125	97.099061875	91.328756875	98.52187625	149.722725	92.11462	102.71849	112.6684575	97.597860625
"1539"	164.36124375	159.06618125	158.2533125	148.43548125	158.2533125	171.83598125	194.94613125	146.8413625	147.32520625	173.7467375	120.763840625	149.94389375	159.5969875	153.44819375	155.42353125	164.1510625
"1540"	3371.690625	3674.235625	3716.1529375	3733.871625	3786.7314375	3762.6109375	3621.61025	3898.2895	3560.822875	3716.1529375	4192.06475	3389.256	3560.822875	3747.654125	3993.81125	2744.9605
"1541"	250.68078125	279.77641875	270.07744375	277.8540375	246.7092125	234.39170625	241.56083125	281.4028125	301.5055625	293.38343125	277.8540375	230.32700625	252.05765625	261.3807	234.6405125	253.1035375
"1542"	263.351225	220.88568125	219.168925	284.6323125	233.71874375	242.25315625	218.134475	237.06533125	277.8540375	208.754275	260.37774375	258.417675	282.33935	226.6156875	238.61383125	250.01486875
"1543"	14854.93375	14014.9	12624.68325	13288.110125	15727.676875	14854.93375	14668.64375	14180.455625	15147.65125	15147.65125	15147.65125	14400.65875	16105.9475	14400.65875	15147.65125	15508.9675
"1544"	164.647425	176.53335625	181.3168875	176.691525	137.510225	135.66065	149.722725	188.5052	185.9969375	170.22126875	145.31665625	172.5949125	124.91373125	170.34233125	194.94613125	164.9767625
"1545"	6825.8791875	6733.6439375	5756.0330625	5756.0330625	5446.6909375	6182.43025	5934.8460625	5600.3549375	5797.5693125	4855.5949375	6328.97475	6825.8791875	6055.0879375	5968.788	4922.93875	5382.1240625
"1546"	253.38481875	279.32096875	324.9284375	284.08881875	323.54536875	284.31165625	227.5476	330.3671625	256.68138125	262.43188125	250.68078125	272.50373125	268.1147375	290.97776875	329.7518125	282.73643125
"1547"	155.6732125	162.27561875	154.674325	181.454575	146.06980625	178.8592	165.1254125	166.8430875	157.5420375	170.34233125	149.18410625	181.55728125	166.15521875	148.70446875	162.81329375	175.4481875
"1548"	476.132925	497.6289	489.52525	515.0439	486.61764375	520.0378625	510.5725125	510.5725125	476.132925	519.43873125	360.5706125	468.70576875	444.5516375	431.39665	473.21193125	580.7050125
"1549"	1068.66675	958.4091	937.9534	1074.97226875	1125.2526625	963.7305125	982.35084375	962.51514375	1007.18340625	944.49455625	1030.12965	1060.499825	1047.66545625	1018.5534	1078.22755625	1050.1631
"1550"	351.86961875	322.507025	289.9689	246.3151125	302.63064375	353.0880375	384.3388875	238.22593125	247.56288125	308.371	279.77641875	345.1853	349.67496875	305.3457875	262.43188125	350.76154375
"1551"	12624.68325	13837.40125	12478.802625	12123.9195625	14400.65875	13837.40125	15508.9675	12236.25525	11889.626375	11889.626375	13065.80825	14180.455625	13837.40125	12478.802625	11097.7715625	12624.68325
"1552"	937.9534	1009.73246875	758.73001875	792.73071875	815.72141875	805.4291125	998.42463125	796.1695375	896.76986875	792.73071875	979.13878125	949.96799375	1068.66675	1073.00844375	855.64328125	762.449175
"1553"	174.60439375	175.2652625	216.35759375	212.77309375	223.5327875	214.37998125	172.3759125	186.1057375	215.4014	249.29228125	171.66988125	232.6081625	208.60121875	132.8439375	194.7282125	264.48033125
"1554"	118.424845625	138.204525	124.553775	117.013026875	125.1810875	157.2922875	120.11153125	137.5822	129.06695625	110.79283875	138.73751875	124.96076875	114.972845	129.61915625	113.76119	119.76727125
"1555"	57652.003125	51569.63125	60027.275	51569.63125	55758.488125	55758.488125	53176.508125	53176.508125	51569.63125	57652.003125	50402.8625	55758.488125	54462.95625	54462.95625	54462.95625	60027.275
"1556"	1486.078375	1582.8658125	1273.83985625	1342.54178125	1564.7500625	1426.450125	1515.8055625	1365.24315	1496.5266875	1568.376625	1755.456375	1168.2496	1531.072875	2099.224	1464.242	1680.701375
"1557"	1761.449625	2260.0399375	2038.4659375	2099.224	1739.8576875	1872.1761875	1835.7518125	2152.1765	2028.120375	2058.2325625	2051.421875	1643.48725	1877.3805625	2289.146875	2095.2195	1828.3515
"1558"	266.32298125	226.6156875	278.91321875	250.93890625	250.68078125	253.81798125	256.3708875	246.3151125	237.06533125	230.32700625	268.8723875	268.8723875	247.56288125	175.9742125	224.33979375	212.4794125
"1559"	2364.3996875	2239.7956875	2410.2695625	2228.011875	2897.3403125	2356.559375	2220.185	2331.600125	2203.58725	2469.281375	2420.0363125	1993.0710625	2371.2341875	2180.666	2295.0256875	2080.35275
"1560"	783.3039125	785.19476875	976.00468125	807.3190375	1279.42508125	1050.1631	815.72141875	965.6062875	762.449175	862.5058875	644.35843125	984.4117125	689.4332375	867.6335875	827.79651875	877.84154375
"1561"	149.18410625	142.3083125	139.8568	136.24515625	145.31665625	135.8038	136.16438125	166.50008125	118.05681875	175.9742125	118.0027425	150.75951875	147.23340625	135.573975	123.104190625	124.48620625
"1562"	8914.5569375	9020.611875	9699.6695625	9610.337	9108.765	8790.1549375	8485.179875	10386.120375	9881.2745625	10061.847375	8857.786	9530.0704375	8857.786	9020.611875	10061.847375	10255.5879375
"1563"	160.67065	183.699825	149.94389375	149.722725	156.02128125	152.42391875	155.86368125	149.8372625	143.31814375	136.34145625	173.7467375	102.890785	156.5799	144.50574375	168.1323	132.365175
"1564"	599.61059375	591.77665	534.145125	593.9617	564.30568125	597.107875	621.56033125	606.1588125	566.11371875	568.29280625	618.392625	543.45410625	610.021	563.39189375	575.06159375	648.70293125
"1565"	6391.393875	6055.0879375	6275.62596875	5538.279	5568.450625	6079.61975	5837.1560625	5797.5693125	5600.3549375	5643.4426875	5336.962	6182.43025	6287.3641875	5837.1560625	5856.8493125	6182.43025
"1566"	14180.455625	14668.64375	16660.76375	22028.864375	17052.90875	16468.91875	13449.61675	19199.9825	20801.38625	15508.9675	19199.9825	11444.448125	18516.924375	13288.110125	17848.76875	19199.9825
"1567"	134.91399375	137.6708625	150.91515625	134.16701875	133.05534375	149.8372625	131.32939375	162.60786875	147.9506625	135.19500625	132.8439375	149.60089375	107.48713125	140.87894375	188.945	158.5717375
"1568"	2534.362625	2420.0363125	2663.8629375	2905.02625	2752.592125	2514.2790625	2729.5900625	2762.177	2687.070875	2583.06375	2220.185	2266.8151875	2802.610375	2017.17625	2663.8629375	2875.2813125
"1569"	151.20386875	176.3299125	153.33321875	230.61845625	132.5872375	165.51254375	158.90674375	213.728125	213.99430625	158.90674375	253.1035375	170.34233125	147.9506625	241.56083125	214.37998125	126.6495625
"1570"	8352.5449375	8308.068	8230.5179375	8230.5179375	8308.068	8550.7426875	8167.495375	8167.495375	9530.0704375	8352.5449375	8485.179875	9316.4949375	8423.827625	8914.5569375	8485.179875	8230.5179375
"1571"	228.53795625	211.06913125	176.53335625	194.04874375	187.69620625	199.66670625	199.02331875	186.3365125	188.84561875	187.8465	198.21379375	225.5682875	242.5415125	180.832675	185.07080625	186.1057375
"1572"	125.1810875	117.591264375	121.52585625	112.204845625	103.64594875	104.555471875	107.895176875	104.58055	114.87633375	102.614348125	138.65275625	110.60338125	124.32588125	96.328766875	108.0757625	97.354894375
"1573"	1185.516725	1145.4395625	1018.5534	1216.0190625	1141.69775625	1224.70711875	1281.90871875	1201.43758125	1086.93941875	930.4155375	1231.5098375	1078.22755625	977.3684125	1183.11788125	1314.82505625	955.66504375
"1574"	474.27483125	425.2543375	511.81658125	448.03929375	409.2527625	433.3757625	408.61395625	426.90855625	483.9577375	436.71815625	492.623575	422.8237625	406.290875	503.21096875	463.7857375	412.836525
"1575"	818.08005625	802.98309375	735.03175625	642.9695625	801.25855	772.2212125	822.84111875	779.379525	657.12001875	765.47441875	627.03475	841.91125	827.0241625	852.95118125	698.1995125	924.06129375
"1576"	655.04405	607.50890625	623.9671375	589.94665	713.6812125	627.03475	610.021	671.12965	613.2324375	539.59364375	608.67863125	684.93556875	618.392625	586.7843375	597.107875	581.686025
"1577"	255.2025375	235.67009375	249.87685	228.53795625	285.1416375	254.55285	248.716625	236.532625	199.260875	229.34930625	200.2733	244.6146625	223.19949375	217.4192875	263.04369375	243.30895625
"1578"	1018.5534	946.34066875	1150.76445625	1078.22755625	928.623225	1020.28456875	966.95776875	1028.32881875	1016.44149375	972.7642625	1021.96305625	1122.9529	966.95776875	1076.51441875	1012.09098125	939.5820125
"1579"	96.9295225	99.1664475	103.384823125	99.498881875	108.329068125	107.48713125	101.053881875	121.07139875	123.70261875	138.11715625	135.66065	117.410805625	123.85453125	112.384186875	103.785309375	114.78490625
"1580"	350.76154375	283.44495	341.56968125	397.5405875	382.83941875	335.7622375	385.109075	328.25305625	393.565025	385.109075	361.4041	281.80791875	326.9747875	407.5472	391.6876625	368.37513125
"1581"	140.2483125	124.553775	145.85525625	102.9464575	131.67350625	146.16160625	183.699825	113.28569625	128.2579125	135.8038	121.4096475	145.9692375	227.02874375	112.94686875	107.11531375	138.4951125
"1582"	134.16701875	120.31519625	107.36509125	133.12335625	106.83286375	117.278580625	105.257865625	113.04844	94.336190625	113.842995625	103.91738125	110.00375625	127.322	124.0896875	117.410805625	111.041821875
"1583"	2966.07825	3122.0694375	3220.34175	2897.3403125	3280.2924375	3196.1293125	3042.2939375	2744.9605	3018.5753125	3196.1293125	3161.557875	2983.483	2996.8821875	3185.017625	2859.111	2945.3661875
"1584"	2828.680375	2737.7	2681.7954375	2681.7954375	3426.93725	3075.8815625	3122.0694375	3136.4814375	2573.32925	2712.683	2621.539	2720.9419375	2983.483	2797.3061875	2744.9605	2918.5396875
"1585"	2220.185	2340.720625	1764.9110625	1464.242	1906.362375	2306.924125	2410.2695625	1774.0035	1710.256625	1968.60475	1962.0976875	2074.4113125	2356.559375	1940.737125	1519.5769375	1739.8576875
"1586"	8550.7426875	7792.679625	8609.274	8423.827625	7290.8823125	8485.179875	7529.33075	8485.179875	9216.03925	8550.7426875	8352.5449375	7150.454625	7792.679625	8790.1549375	9020.611875	8308.068
"1587"	385.74370625	429.64116875	375.8839	289.4823	419.5670875	368.799725	463.7857375	287.58173125	284.31165625	382.4423125	379.29858125	426.90855625	387.87693125	372.516125	267.6533375	377.702375
"1588"	123.38975625	126.1672875	110.450364375	105.2962225	107.0267525	99.82617625	122.262156875	113.409636875	102.39780375	100.8897525	123.104190625	118.499438125	118.7287675	94.9243425	104.363138125	111.67416
"1589"	121.237098125	119.85361875	122.0647075	131.06141875	147.32520625	139.74660625	133.98258125	119.76727125	115.93288125	118.7287675	160.99754375	127.76861875	145.85525625	111.595575	112.985194375	127.47069375
"1590"	111.595575	107.3287825	110.89793	123.38975625	126.06771875	103.057011875	95.88078875	97.800346875	126.06771875	112.323580625	116.950134375	94.108569375	116.091845	104.417393125	124.771225	96.604335625
"1591"	891.7019125	1038.21535625	883.86404375	896.76986875	1079.95024375	840.67703125	942.3346625	1024.03348125	980.79641875	914.20564375	1000.55864375	1018.5534	1016.44149375	953.44318125	980.79641875	968.83144375
"1592"	126.06771875	138.4039625	136.6961	153.1525375	155.289925	146.5936375	133.837825	138.73751875	133.38234375	144.50574375	125.2646125	123.31061625	155.289925	141.666075	156.9197125	121.469491875
"1593"	545.6480375	354.4015125	420.13791875	366.844125	431.39665	364.6808375	477.51555	276.184175	303.24875	396.184075	255.6831875	306.52756875	436.71815625	365.20141875	297.44858125	373.13879375
"1594"	1924.427125	1694.1224375	1828.3515	1329.75739375	2138.301	1945.8250625	1717.057125	1374.5466	1285.3151875	1940.737125	1311.4607625	1906.362375	1915.8289375	1204.07394375	1365.24315	1945.8250625
"1595"	230.61845625	208.9577875	214.37998125	204.94144375	215.1605125	187.54	243.30895625	229.34930625	250.93890625	267.6533375	202.3093625	248.716625	223.82470625	190.29216875	231.907175	252.57100625
"1596"	2797.3061875	2762.177	2875.2813125	2449.1771875	2469.281375	2797.3061875	2888.21925	2324.1283125	2164.20575	2974.0406875	2639.745875	2489.4255625	2621.539	2190.54425	2106.9626875	2859.111
"1597"	1012.09098125	1060.499825	988.6	984.4117125	883.86404375	893.6523125	839.26820625	896.76986875	1060.499825	939.5820125	883.86404375	1098.891025	741.47193125	775.71781875	843.90668125	837.931675
"1598"	309.88751875	350.76154375	333.90205625	378.767925	290.55924375	308.7176375	336.9694875	454.91885625	455.624475	337.42628125	383.3638125	339.58349375	332.8638875	418.01036875	427.99033125	294.88176875
"1599"	729.100925	922.72895	764.398425	656.13559375	796.1695375	818.08005625	792.73071875	739.00495625	802.98309375	729.100925	742.1235625	811.27196875	805.4291125	664.38058125	727.94110625	880.14805625
"1600"	785.19476875	852.95118125	962.51514375	867.6335875	657.12001875	801.25855	695.2178875	752.6116875	813.67646875	693.8656125	855.64328125	932.1527625	666.45420625	922.72895	769.07034375	709.16879375
"1601"	471.8997	470.42285	522.03983125	545.6480375	392.68253125	422.8237625	367.990325	589.94665	499.85775	474.9920375	479.35030625	448.660325	479.35030625	540.41595625	492.623575	469.9068875
"1602"	137.510225	153.44819375	142.51455625	131.15355	148.70446875	109.42597125	151.07211875	130.896725	148.1979875	150.67218125	133.12335625	137.3106625	113.668611875	133.73936875	137.36954375	127.76861875
